S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
二战结束后，人均平均产出曾经有过大幅提升，这是因为更加先进的技术被用于各行各业。,更加先进的技术,"Output per person rose sharply after the second world war, as more advanced technology was applied to various industries.",More advanced technology,0,,
事态表明，这些王权政府拥有一种传统权威，是该地区的世俗民族主义统治者所没有的。,这些王权政府,"These royal governments, it turns out, had a traditional authority that the region's secular nationalist rulers did not.",These royal governments,0,,
事实上，这种信仰的核心是民族纯洁感，信仰者认为必须不惜一切代价捍卫这种神圣的民族主义不受敌对势力的侵蚀。,敌对势力的侵蚀,"Indeed, at the heart of the faith is a sense of national purity, a sacred nationalism that must be defended at all costs from hostile forces.",The encroachment of hostile forces,0,,
许多阿拉伯国家现在中学和大学里女孩,许多阿拉伯国家,Many Arab countries now have girls in secondary schools and universities,Many Arab countries,0,,
赫尔及东北的整个英格兰北部地区,东北的整个英格兰北部地区,Hull and the whole of northern England in the northeast,The whole of northern England,0,,
强健的国内和国际政策反应,国内和国际政策反应,Robust domestic and international policy responses,Domestic and international policy responses,0,,
事实上，不论结果如何，叙利亚惨象所体现的是西方对全球主宰力的不可逆转的进一步削弱。,西方对全球主宰力的不可逆转的进一步削弱,"In fact, whatever the outcome, what Syria represents is an irreversible further erosion of the West's global dominance.",An irreversible further erosion of the West's global dominance,0,,
之所以从2006年开始，原因是金融机构从那时起，出现过度的冒险行为。,过度的冒险行为,The reason it started in 2006 is because financial institutions started taking excessive risks.,Excessive risk-taking,0,,
两国都保有巨大的贸易盈余，历经多年，并且在都经济周期的不同阶段都未改变。,都经济周期的不同阶段,Both countries have run huge trade surpluses for many years and at different stages of the economic cycle.,Are different stages of the business cycle,0,,
与欧元区达成的协议试图以愚蠢而错误的方式弥合这一差距。,与欧元区达成的协议,The deal with the eurozone seeks to bridge this gap in a foolish and misguided way.,The deal with the eurozone,0,,
不过在我性格形成的那段时期，这一劫难的阴影却依旧萦绕心头。,在我性格形成的那段时期,"But in my formative years, the shadow of this calamity still haunts me.",During my formative years,0,,
不论结果如何，对西方而言，艾哈迈迪内贾德的胜利意味着与伊朗相关的一切都会变得更为棘手。,与伊朗相关的一切,"Whatever the outcome, Mr Ahmedinejad's victory means that everything to do with Iran will be trickier for the West.",Everything to do with Iran,0,,
不仅如此，身为伊朗派驻奥斯陆的外交人员，穆罕默德·礼扎·埃达里为了抗议政府在12月暴动后的报复行为而辞职。,伊朗派驻奥斯陆的外交人员,"Not only that, but Mohammad Reza Edari, Iran's diplomat in Oslo, resigned in protest at the government's reprisals after the December uprising.",Iranian diplomatic staff in Oslo,0,,
面对巨额预算赤字的时候,巨额预算赤字,Faced with a huge budget deficit,Huge budget deficit,0,,
一个更重要的约束是为财政挥霍国设立更为严格的纪律机制，并将其作为强化制度框架的一部分。,更为严格的纪律机制,A more important constraint would be to establish stricter discipline for fiscally profligate countries as part of a stronger institutional framework.,Stricter discipline mechanisms,0,,
3月15日的协议在政治上不可行，也被塞浦路斯议会以一边倒的优势否决。,3月15日的协议,The March 15 deal was not politically viable and was rejected by the Cypriot parliament by a lopsided margin.,The March 15th agreement,0,,
2015年1月，爱尔兰央行试图通过限制银行向高风险借款人贷款将金融机构救出又一场灾难性泡沫。,又一场灾难性泡沫,"In January 2015, Ireland's central bank tried to rescue financial institutions from another disastrous bubble by restricting banks' lending to risky borrowers.",Another catastrophic bubble,0,,
2009年和2010年，世界各国政府同意将全球气温升高幅度限制在前工业时代水平以上2℃内。,前工业时代,"In 2009 and 2010, the world's governments agreed to limit the rise in global temperatures to 2 ° C above pre-industrial levels.",Pre-industrial age,1,,age
其他国家收获低碳发展的益处,国家收获低碳,Other countries reap the benefits of low-carbon development,National harvest low carbon,0,,
高收入国家也最终形成协议，同意免去重债穷国的债务，减轻它们的还债负担，将更多的钱用于卫生项目。,它们的还债负担,"High-income countries have also finally reached an agreement to write off the debts of heavily indebted poor countries, reducing their debt-servicing burdens and spending more on health programs.",Their debt servicing burden,0,,
"首先，欧盟应该承诺每年至少吸收500,000寻求庇护者，同时努力说服世界其他地区也接收相同数量的难民。","500,000寻求庇护者","First, the EU should commit to taking in at least 500,000 asylum seekers a year, while trying to persuade the rest of the world to take in the same number.","500,000 asylum seekers",0,,
集中化的金融监管可以避免银行向不同的监管机构报告，使得金融法规和监管操作协调化，并消除扭曲竞争的现象。,扭曲竞争的现象,"Centralised financial regulation would prevent banks from reporting to different regulators, harmonise financial rules and regulatory practices, and eliminate distortions of competition.",Distortion of competition,0,,
随着巴拉克·奥巴马内阁全面接管政府，这位当选总统不得不在许多领域直接面对危机。,这位当选总统,"As Barack Obama's cabinet takes full control of the government, the president-elect has to confront the crisis directly in many areas.",The president-elect,0,,
除了成本和补贴因素，到目前为止，电动汽车的舒适性极差。,电动汽车的舒适性,"Cost and subsidies aside, electric cars have so far been extremely uncomfortable.",The comfort of electric vehicles,0,,
银行必须建立一定的防卫堡垒，以抵御在市场在转向的时候作出必要的调整。,一定的防卫堡垒,Banks must build a bulwark against making the necessary adjustments when markets turn.,Some kind of defensive fort,1,,Some kind o
那是一个获得真相的时刻，从内部清洗斯大林主义的残暴。,一个获得真相的时刻,"It was a moment of truth, of cleansing Stalinist brutality from within.",A moment of truth,0,,
那时，穆沙拉夫政府没能遏制法律界令人赞叹的旨在迫使政府为乔杜里复职的公民反抗运动。,为乔杜里复职的公民反抗运动,"At the time, Musharraf's government failed to contain the legal profession's impressive civil disobedience movement aimed at forcing the government to reinstate Chaudhry.",A civil disobedience movement for the reinstatement of Chaudhry,0,,
那些对政治有幻灭感的选民直接就认为本次选举根本没有任何议题可言。,那些对政治有幻灭感的选民,Voters who are disillusioned with politics simply think there are no issues at all.,Voters who are disillusioned with politics,0,,
通过让金融机构以更有利的利率发放更多的贷款，中小企业将获得成长和繁荣的空间。,成长和繁荣的空间,"By allowing financial institutions to lend more at more favorable rates, smes will be given room to grow and thrive.",Space for growth and prosperity,0,,
这给兴业银行带来的损失就将会远远大于据报导导致的50亿欧元了。,这给兴业银行带来的损失,The cost to SocGen would be far greater than the 5 billion euros reported.,This to Societe Generale's losses,0,,
这类威胁以前会带来严重的政治冲击，不过现在已经不管用了。,严重的政治冲击,"Such threats used to have serious political repercussions, but they no longer work.",A serious political shock,0,,
一个因美苏关系解冻而产生的历史性突破,美苏关系,A historic breakthrough resulting from the thaw in relations between the United States and the Soviet Union,Us-soviet relations,0,,
极端天气模式和干旱,极端天气模式,Extreme weather patterns and droughts,Extreme weather pattern,0,,
这种做法在实践中往往导致他们的观点被对立面利益群体，也就是企图操纵贸易规则为自己牟利的全球企业所利用。,对立面利益群体,"In practice, this often results in their views being exploited by opposing interests: global corporations that seek to manipulate trade rules for their own benefit.",Opposing interest group,1,,group
其他许多方面的影响,其他许多方面,Many other aspects of the impact,Many other aspects,0,,
这场人民运动一方面将世俗政权打倒在地，一方面则把一系列公开鼓吹伊斯兰主义的政党送上了权力宝座。,这场人民运动,The popular movement brought secular regimes to power while bringing to power an array of overtly Islamist parties.,This people's movement,0,,
这则广告不仅富于幽默、制作上乘，而且根据我在中东地区的观察，它还对现实给予了准确的反映。,我在中东地区的观察,"Not only is the AD humorous and well produced, it is also, based on my observations in the Middle East, an accurate reflection of reality.",My observations in the Middle East,0,,
这使得许多分析家预计欧盟也将会在未来几年里采取某种形式的绿色关税制度。,某种形式的绿色关税制度,This has led many analysts to expect the European Union to adopt some form of green tariff system in the coming years.,Some form of green tariff system,0,,
这会导致与另一方的国际地位下降、地位要求不予承认，并形成明确的等级链。,另一方的国际地位,"This leads to a decline in international status with the other party, unrecognition of status claims and the formation of a clear hierarchy chain.",The international standing of the other side,0,,
"这些防治手段极为低廉有效,而且，把这些手段组合在一起并把它们同其他保健措施结合起来可以进一步降低成本。",这些防治手段,"These interventions are extremely inexpensive and effective, and combining them and other health interventions can further reduce costs.",These control measures,1,,measures
这些国家当然可以积累外汇准备来顶住升值压力，如同它们在全球金融危机之前所做的那样,全球金融危机,"These countries can certainly build up reserves to withstand upward pressure, as they did before the global financial crisis",Global financial crisis,0,,
但亚特兰大与交通运输相关的二氧化碳排放量,亚特兰大与交通运输,But Atlanta's transportation-related carbon dioxide emissions,Atlanta and Transportation,0,,
这一现象的根本性后果是工资不再扮演过去几十年中所起到的核心再分配角色。,过去几十年中所起到的核心,The fundamental consequence of this phenomenon is that wages no longer play the central redistributive role they have played in the past few decades.,It's been at the heart of it for decades,1,,the past
财政纪律以及低通货膨胀的努力,低通货膨胀的努力,Fiscal discipline and efforts to keep inflation low,Efforts to keep inflation low,0,,
这一政策大大有助于农民工，因为它保障了孩子平等接受教育的机会。,孩子平等接受教育的机会,This policy greatly helps migrant workers because it guarantees equal access to education for children.,Equal access to education for children,0,,
这一折衷的法学家团体将会在七月份的第一个星期开始进行国际司法中的一项非同寻常的实验。,七月份的第一个星期,This eclectic group of jurists will begin an extraordinary experiment in international justice in the first week of July.,The first week of July,0,,
这一差距可以通过采纳和模仿现有技术而带来的高生产率，以及高投资回报下的实物资本积累,高投资回报下的实物资本积累,"This gap can be achieved through high productivity through the adoption and imitation of existing technologies, and the accumulation of physical capital with high returns on investment",Accumulation of physical capital under high investment returns,0,,
近十年来，发达经济体生产率年增长率接近1%，而此前为2%。,发达经济体生产率年增长率,"Productivity growth in advanced economies has been close to 1 per cent a year for nearly a decade, compared with 2 per cent previously.",Annual productivity growth in advanced economies,0,,
身为法国总统的他试图回避这股浪潮，向法国非洲殖民地的领袖们提议通过谈判的方式实现他们的独立之梦。,他们的独立之梦,"As French president, he tried to fend off the tide, proposing to the leaders of France's African colonies that their dreams of independence be achieved through negotiations.",Their dream of independence,0,,
越来越多的证据表明，青春期教育计划或能有效降低亲密伴侣暴力问题，该方法和其他方法需要在不同的环境中接受考验。,该方法和其他方法,"This and other approaches need to be tested in different Settings, as growing evidence suggests that adolescent education programs may be effective in reducing intimate partner violence.",This method and others,0,,
起初看似不过又一场国内变革的叙利亚危机已经演化为一场扩散到边境以外的内战，进而影响到所有邻国的安全。,边境以外的内战,"What at first seemed like just another domestic revolution in Syria has morphed into a civil war that has spilled across its borders, affecting the security of all its neighbors.",A civil war beyond our borders,0,,
非洲金融共同体法郎区各成员国,非洲金融共同体法郎区,Member States of the African Financial Community Franc Zone,African financial Community franc zone,0,,
贝卢斯科尼政府最近通过了一项旨在增加税收并在2013年达到收支平衡的预算法案。,在2013年达到收支平衡的预算法案,Mr Berlusconi's government recently passed a budget law aimed at raising taxes and balancing the books by 2013.,A balanced budget bill in 2013,0,,
诚然，王岐山在金融部门有着宝贵的经验，理应在新领导集体中承担类似的职责。,新领导集体,"To be sure, Mr Wang has valuable experience in the financial sector and deserves a similar role in the new leadership.",New leadership group,1,,group
许多非经合组织成员国，除了需要财政上的支持，还可以从废除燃油津贴政策中受益。,燃油津贴政策,"Many non-OECD countries, in addition to needing financial support, would benefit from scrapping fuel subsidies.",Fuel subsidy policy,1,,policy
虽然欧洲获利较少，但如果长期利率回涨到25年来的平均水平，那么欧洲的经济状况就会大大恶化。,欧洲的经济状况,"Although Europe is less profitable, it would be much worse off if long-term interest rates rose back to their 25-year average.",The state of the European economy,1,The state of,economy
虽然承认现实非常痛苦，但西方、尤其是美国，对创造伊斯兰国蓬勃发展的条件负有重大责任。,西方、尤其是美国,"Painful as it is to acknowledge, the West, and the US in particular, bear a heavy responsibility for creating the conditions in which IS thrives.","The West, especially the United States",0,,
至于风险价值模型，我们现在有过硬的证据表明它们在无关问题上非常有用，但在相关问题上却毫无价值。,风险价值模型,"As for value-at-risk models, we now have good evidence that they are very useful for unrelated problems, but worthless for related problems.",Value-at-risk model,0,,
自上任伊始，特朗普政府就一直保持着亲商的态度，承诺放松管制，使得投资者对美国和全球经济的提振重树信心。,美国和全球经济,"Since taking office, the Trump administration has maintained a pro-business attitude and promised deregulation, reassuring investors about a boost to the US and global economy.",America and the global economy,0,,
联合国还拥有独一无二的责任和机遇，那就是领导各国在重要的长期环境和经济挑战问题上达成全球性的共识。,环境和经济挑战,The United Nations also has a unique responsibility and opportunity to lead nations in forging a global consensus on important long-term environmental and economic challenges.,Environmental and economic challenges,0,,
