S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
从这个角度讲，他们的利益与伦敦金融城的利益是一致的，而伦敦金融城颇提供了一些高薪工作。,他们的利益与伦敦金融城的利益,"In this respect, their interests are aligned with those of the City of London, which offers some well-paying jobs.",Their interests and the interests of the City of London,0,,
从商品期货对许多市场参与者所扮演的重要角色来看，管理措施应该着眼于提高对市场运行的信心。,许多市场参与者所扮演的重要角色,"Given the important role commodity futures play for many market participants, regulatory measures should be aimed at increasing confidence in the functioning of markets.",Important role played by many market participants,0,,
亚洲其他国家的以往经验,亚洲其他国家,Previous experience in other Asian countries,Other countries in Asia,0,,
一场大示威选举的预期,一场大示威选举,Expectations of a big demonstration election,a big demonstration election,0,,
二战结束后，人均平均产出曾经有过大幅提升，这是因为更加先进的技术被用于各行各业。,更加先进的技术,"After World War II, there was a big increase in output per capita as more advanced technology was used in all walks of life.",more advanced technology,0,,
事态表明，这些王权政府拥有一种传统权威，是该地区的世俗民族主义统治者所没有的。,这些王权政府,Events suggest that these royal governments have a traditional authority that the region's secular nationalist rulers do not have.,these royal governments,0,,
事实上，这种信仰的核心是民族纯洁感，信仰者认为必须不惜一切代价捍卫这种神圣的民族主义不受敌对势力的侵蚀。,敌对势力的侵蚀,"In fact, at the heart of this belief is a sense of national purity, and believers believe that this sacred nationalism must be defended at all costs from the erosion of hostile forces.",Erosion by hostile forces,0,,
许多阿拉伯国家现在中学和大学里女孩,许多阿拉伯国家,Girls are now enrolled in secondary schools and universities in many Arab countries,many arab countries,0,,
赫尔及东北的整个英格兰北部地区,东北的整个英格兰北部地区,Hull and the whole of northern England in the North East,the whole of northern england in the north east,0,,
强健的国内和国际政策反应,国内和国际政策反应,Robust domestic and international policy responses,Domestic and International Policy Responses,0,,
事实上，不论结果如何，叙利亚惨象所体现的是西方对全球主宰力的不可逆转的进一步削弱。,西方对全球主宰力的不可逆转的进一步削弱,"In fact, regardless of the outcome, the tragedy in Syria reflects the irreversible further weakening of the West's global dominance.",The irreversible further weakening of the West's global dominance,0,,
之所以从2006年开始，原因是金融机构从那时起，出现过度的冒险行为。,过度的冒险行为,The reason why it started in 2006 is that financial institutions have taken excessive risk-taking behavior since then.,excessive risk taking,0,,
两国都保有巨大的贸易盈余，历经多年，并且在都经济周期的不同阶段都未改变。,都经济周期的不同阶段,Both countries have run large trade surpluses that have remained unchanged for many years and at different stages of both economic cycles.,different stages of the economic cycle,0,,
与欧元区达成的协议试图以愚蠢而错误的方式弥合这一差距。,与欧元区达成的协议,The deal with the eurozone is an attempt to bridge that gap in a foolish and wrong way.,Agreement with the Eurozone,0,,
不过在我性格形成的那段时期，这一劫难的阴影却依旧萦绕心头。,在我性格形成的那段时期,But the shadow of this catastrophe still haunted me during my formative period.,During my formative period,0,,
不论结果如何，对西方而言，艾哈迈迪内贾德的胜利意味着与伊朗相关的一切都会变得更为棘手。,与伊朗相关的一切,"Whatever the outcome, for the West, Ahmadinejad's victory means that everything to do with Iran is going to get trickier.",everything to do with iran,0,,
不仅如此，身为伊朗派驻奥斯陆的外交人员，穆罕默德·礼扎·埃达里为了抗议政府在12月暴动后的报复行为而辞职。,伊朗派驻奥斯陆的外交人员,"Not only that, Mohammad Reza al-Edari, an Iranian diplomat stationed in Oslo, resigned in protest of the government's retaliation after the December riots.",Iranian diplomats in Oslo,0,,
面对巨额预算赤字的时候,巨额预算赤字,When faced with huge budget deficits,huge budget deficit,0,,
一个更重要的约束是为财政挥霍国设立更为严格的纪律机制，并将其作为强化制度框架的一部分。,更为严格的纪律机制,A more important constraint is the establishment of stricter disciplinary mechanisms for profligate states as part of a strengthened institutional framework.,Stricter Disciplinary Mechanism,0,,
3月15日的协议在政治上不可行，也被塞浦路斯议会以一边倒的优势否决。,3月15日的协议,The March 15 deal was politically unfeasible and was overwhelmingly rejected by Cyprus' parliament.,Agreement of March 15,0,,
2015年1月，爱尔兰央行试图通过限制银行向高风险借款人贷款将金融机构救出又一场灾难性泡沫。,又一场灾难性泡沫,"In January 2015, Ireland's central bank attempted to bail out financial institutions from yet another disastrous bubble by restricting banks' lending to risky borrowers.",Another catastrophic bubble,0,,
2009年和2010年，世界各国政府同意将全球气温升高幅度限制在前工业时代水平以上2℃内。,前工业时代,"In 2009 and 2010, governments around the world agreed to limit the rise in global temperatures to 2°C above pre-industrial levels.",pre-industrial age,1,,age
其他国家收获低碳发展的益处,国家收获低碳,Other countries reap the benefits of low-carbon development,National Harvest Low Carbon,0,,
高收入国家也最终形成协议，同意免去重债穷国的债务，减轻它们的还债负担，将更多的钱用于卫生项目。,它们的还债负担,"High-income countries have also finally reached an agreement to cancel the debt of heavily indebted poor countries, reduce their debt repayment burden, and allocate more money to health programs.",their debt service burden,0,,
"首先，欧盟应该承诺每年至少吸收500,000寻求庇护者，同时努力说服世界其他地区也接收相同数量的难民。","500,000寻求庇护者","First, the EU should commit to taking in at least 500,000 asylum seekers a year, while trying to convince the rest of the world to take in the same number.","500,000 asylum seekers",0,,
集中化的金融监管可以避免银行向不同的监管机构报告，使得金融法规和监管操作协调化，并消除扭曲竞争的现象。,扭曲竞争的现象,"Centralizing financial regulation can avoid banks reporting to different regulators, harmonize financial regulations and regulatory practices, and eliminate distortions of competition.",phenomenon that distorts competition,1,,phenomenon
随着巴拉克·奥巴马内阁全面接管政府，这位当选总统不得不在许多领域直接面对危机。,这位当选总统,"With Barack Obama's cabinet fully taking over the government, the president-elect has had to confront crisis directly in many areas.",the president-elect,0,,
除了成本和补贴因素，到目前为止，电动汽车的舒适性极差。,电动汽车的舒适性,"Aside from cost and subsidy factors, electric vehicles have so far been extremely poor in comfort.",Comfort in electric vehicles,0,,
银行必须建立一定的防卫堡垒，以抵御在市场在转向的时候作出必要的调整。,一定的防卫堡垒,Banks must build certain fortresses of defense against necessary adjustments when markets turn.,certain fortress of defense,0,,
那是一个获得真相的时刻，从内部清洗斯大林主义的残暴。,一个获得真相的时刻,"It was a moment of truth, of purging from within the brutality of Stalinism.",a moment of truth,0,,
那时，穆沙拉夫政府没能遏制法律界令人赞叹的旨在迫使政府为乔杜里复职的公民反抗运动。,为乔杜里复职的公民反抗运动,"At the time, Musharraf's government had failed to contain the legal profession's admirable civil disobedience campaign aimed at forcing the government to reinstate Choudhury.",Civil uprising movement for Chaudhry's reinstatement,0,,
那些对政治有幻灭感的选民直接就认为本次选举根本没有任何议题可言。,那些对政治有幻灭感的选民,Voters who are disillusioned with politics simply believe that there is nothing to discuss in this election.,voters who are disillusioned with politics,0,,
通过让金融机构以更有利的利率发放更多的贷款，中小企业将获得成长和繁荣的空间。,成长和繁荣的空间,"By enabling financial institutions to make more loans at more favorable interest rates, SMEs will have room to grow and prosper.",Room to grow and thrive,0,,
这给兴业银行带来的损失就将会远远大于据报导导致的50亿欧元了。,这给兴业银行带来的损失,The loss to Societe Generale would be far greater than the reported 5 billion euros.,The losses this caused to the Industrial Bank,1,Societe Generale,Industrial Bank
这类威胁以前会带来严重的政治冲击，不过现在已经不管用了。,严重的政治冲击,"Threats of this kind used to carry serious political ramifications, but no longer.",serious political impact,0,,
一个因美苏关系解冻而产生的历史性突破,美苏关系,A historic breakthrough resulting from the thawing of US-Soviet relations,U.S.-Soviet Relations,0,,
极端天气模式和干旱,极端天气模式,extreme weather patterns and drought,extreme weather patterns,0,,
这种做法在实践中往往导致他们的观点被对立面利益群体，也就是企图操纵贸易规则为自己牟利的全球企业所利用。,对立面利益群体,"In practice, this approach has often resulted in their views being exploited by opposing interest groups, namely global corporations seeking to manipulate trade rules for their own benefit.",opposing interest groups,0,,
其他许多方面的影响,其他许多方面,Many other influences,many other aspects,1,,aspects
这场人民运动一方面将世俗政权打倒在地，一方面则把一系列公开鼓吹伊斯兰主义的政党送上了权力宝座。,这场人民运动,This popular movement brought down the secular regime on the one hand and brought to power a series of political parties that openly advocated Islamism on the other hand.,this people's movement,0,,
这则广告不仅富于幽默、制作上乘，而且根据我在中东地区的观察，它还对现实给予了准确的反映。,我在中东地区的观察,"The ad is not only humorous and well-crafted, but it is also an accurate reflection of reality, based on my observations in the Middle East.",My observations in the Middle East,0,,
这使得许多分析家预计欧盟也将会在未来几年里采取某种形式的绿色关税制度。,某种形式的绿色关税制度,This has led many analysts to expect that the European Union will also adopt some form of green tariff regime in the coming years.,some form of green tariff system,0,,
这会导致与另一方的国际地位下降、地位要求不予承认，并形成明确的等级链。,另一方的国际地位,"This leads to a decline in international status with the other party, non-recognition of status claims, and the formation of a clear hierarchical chain.",the international status of the other party,0,,
"这些防治手段极为低廉有效,而且，把这些手段组合在一起并把它们同其他保健措施结合起来可以进一步降低成本。",这些防治手段,"These means of prevention and treatment are extremely cheap and effective, and combining them and combining them with other health care measures can further reduce costs.",These preventive measures,0,,
这些国家当然可以积累外汇准备来顶住升值压力，如同它们在全球金融危机之前所做的那样,全球金融危机,"These countries can certainly build up foreign exchange reserves to withstand appreciation pressures, as they did before the global financial crisis",global economic crisis,0,,
但亚特兰大与交通运输相关的二氧化碳排放量,亚特兰大与交通运输,But Atlanta's transportation-related CO2 emissions,Atlanta and Transportation,0,,
这一现象的根本性后果是工资不再扮演过去几十年中所起到的核心再分配角色。,过去几十年中所起到的核心,A fundamental consequence of this phenomenon is that wages no longer play the central redistributive role that they have played in the past few decades.,central to the past decades,1,they have played,
财政纪律以及低通货膨胀的努力,低通货膨胀的努力,Fiscal Discipline and Low Inflation Efforts,low inflation efforts,0,,
这一政策大大有助于农民工，因为它保障了孩子平等接受教育的机会。,孩子平等接受教育的机会,This policy greatly helps migrant workers because it guarantees children equal access to education.,Equal access to education for children,0,,
这一折衷的法学家团体将会在七月份的第一个星期开始进行国际司法中的一项非同寻常的实验。,七月份的第一个星期,This eclectic group of jurists will begin an extraordinary experiment in international justice in the first week of July.,first week of july,0,,
这一差距可以通过采纳和模仿现有技术而带来的高生产率，以及高投资回报下的实物资本积累,高投资回报下的实物资本积累,"This gap can be achieved through high productivity through adoption and imitation of existing technology, and physical capital accumulation with high return on investment",Physical Capital Accumulation with High Return on Investment,0,,
近十年来，发达经济体生产率年增长率接近1%，而此前为2%。,发达经济体生产率年增长率,"Productivity growth in advanced economies has been nearly 1% a year for nearly a decade, compared with 2% previously.",Annual growth rate of productivity in advanced economies,0,,
身为法国总统的他试图回避这股浪潮，向法国非洲殖民地的领袖们提议通过谈判的方式实现他们的独立之梦。,他们的独立之梦,"As French president, he tried to ride the tide, proposing to the leaders of France's African colonies a negotiated way to realize their dream of independence.",their dream of independence,0,,
越来越多的证据表明，青春期教育计划或能有效降低亲密伴侣暴力问题，该方法和其他方法需要在不同的环境中接受考验。,该方法和其他方法,"There is growing evidence that adolescent education programs may be effective in reducing intimate partner violence, and this and other approaches need to be tested in different settings.",This method and others,0,,
起初看似不过又一场国内变革的叙利亚危机已经演化为一场扩散到边境以外的内战，进而影响到所有邻国的安全。,边境以外的内战,"What initially seemed like just another domestic revolution has turned into a civil war that has spread beyond its borders, affecting the security of all neighboring countries.",Civil War Beyond the Frontier,0,,
非洲金融共同体法郎区各成员国,非洲金融共同体法郎区,CFA franc zone member states,CFA Franc Zone,0,,
贝卢斯科尼政府最近通过了一项旨在增加税收并在2013年达到收支平衡的预算法案。,在2013年达到收支平衡的预算法案,Berlusconi's government recently passed a budget bill aimed at raising taxes and breaking even by 2013.,Budget bill to break even in 2013,0,,
诚然，王岐山在金融部门有着宝贵的经验，理应在新领导集体中承担类似的职责。,新领导集体,"To be sure, Wang Qishan has valuable experience in the financial sector and deserves a similar role in the new leadership.",new leadership,0,,
许多非经合组织成员国，除了需要财政上的支持，还可以从废除燃油津贴政策中受益。,燃油津贴政策,"Many non-OECD countries, in addition to needing financial support, could also benefit from the abolition of fuel subsidies.",Fuel Subsidy Policy,1,,Policy
虽然欧洲获利较少，但如果长期利率回涨到25年来的平均水平，那么欧洲的经济状况就会大大恶化。,欧洲的经济状况,"While Europe is less profitable, if long-term interest rates rise back to the 25-year average, then the economic situation in Europe will be greatly deteriorated.",The state of the economy in Europe,0,,
虽然承认现实非常痛苦，但西方、尤其是美国，对创造伊斯兰国蓬勃发展的条件负有重大责任。,西方、尤其是美国,"As painful as it is to admit, the West, and especially the United States, bears a heavy responsibility for creating the conditions in which ISIS thrives.","Western, especially American",0,,
至于风险价值模型，我们现在有过硬的证据表明它们在无关问题上非常有用，但在相关问题上却毫无价值。,风险价值模型,"As for value-at-risk models, we now have strong evidence that they are useful on unrelated problems but worthless on related ones.",value-at-risk model,0,,
自上任伊始，特朗普政府就一直保持着亲商的态度，承诺放松管制，使得投资者对美国和全球经济的提振重树信心。,美国和全球经济,"The Trump administration has maintained a pro-business stance since its inauguration, pledging to deregulate and renewing investor confidence in a boost to the U.S. and global economies.",U.S. and Global Economy,0,,
联合国还拥有独一无二的责任和机遇，那就是领导各国在重要的长期环境和经济挑战问题上达成全球性的共识。,环境和经济挑战,The United Nations also has a unique responsibility and opportunity to lead a global consensus on important long-term environmental and economic challenges.,Environmental and Economic Challenges,0,,
