S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
因此对于一次因逊尼派大规模弃权而导致的什叶派占多数票的选举结果，控制权究竟归属哪一方仍然是悬而未决的。,多数票的选举结果,So it is still up in the air who will take control of an election in which the Shia majority voted because of massive Sunni abstention.,The result of a majority vote,1,,The result of
另外，尽管各方各面都对此负有责任，但美国的政策改变使得六方之间的关系在多年里停滞不前。,美国的政策改变,"In addition, although all sides were responsible for this, changes in US policy caused relations between the six parties to stagnate for years.",American policy change,0,,
到目前为止，两国政府之间的沟通要么通过欧盟，要么仅就非常有限的问题通过两国驻巴格达的大使达成。,两国政府,"Until now, communication between the two governments has been reached either through the European Union or, on very limited issues, through their ambassadors in Baghdad.",Two governments,0,,
美国对伊阿两国的政策,伊阿两国,U.S. policy toward Iraq and Afghanistan,Iraq and Afghanistan,0,,
倘若我们不在真正权力归属的问题上自欺欺人，那么就让总统们和议会们多如牛毛吧，如果那样能让人们觉得舒服的话。,真正权力归属的问题,"If we don't lie to ourselves about where the real power lies, let presidents and parliaments be a dime a dozen, if that makes people feel good.",The question of where the real power lies,1,,The question of
信贷增长的速度因此从2008年9月的14%一举上升到一年后的35%，很多城市的房价也随之翻番。,很多城市的房价,"The rate of credit growth jumped from 14% in September 2008 to 35% a year later, and property prices doubled in many cities.",Housing prices in many cities,0,,
但是，欧洲外围国家证明，这种形式的经济调控是讨厌的，痛苦的，也是政治上不受欢迎的。,这种形式的经济调控,"But peripheral Europe is proving that this form of economic regulation is nasty, painful and politically unpopular.",This form of economic regulation,0,,
与此同时，虽然合理应对危机的机制非常重要，但仅凭这一项还是不够的。,合理应对危机的机制,"At the same time, while mechanisms for a rational response to crises are important, they are not enough on their own.",A reasonable mechanism for responding to crises,0,,
不过从长远来看，或许更为重要的是，若世界要达成一项更大的全球气候协议，这种伙伴关系将创建必需的合作与信任框架。,必需的合作与信任框架,"But perhaps more importantly in the long run, such partnerships will create the framework of cooperation and trust needed if the world is to reach a larger global climate agreement.",The necessary framework for cooperation and trust,0,,
一种方式是采纳我去年提出的一项建议，为研发迫切需要类型抗生素的企业提供10亿美元或者更高的奖金。,我去年提出的一项建议,One way would be to adopt a proposal I made last year to offer $1 billion or more in incentives to companies that develop the types of antibiotics they desperately need.,A proposal I made last year,0,,
2012年6月，执政意大利的是紧缩派政府，政府首脑是德高望重的经济学家蒙蒂，此时的利差为536个基点。,德高望重的经济学家蒙蒂,"In June 2012, when Italy was led by an austerity government headed by Mr Monti, a respected economist, the spread was 536 basis points.","Monti, a respected economist",0,,
首先，共和及民主两党必须谈判两党协议，从2013年1月1日起削减开支并增加税收。,2013年1月1日,"First, Republicans and Democrats must negotiate a bipartisan deal to cut spending and raise taxes from January 1st, 2013.","January 1st, 2013",0,,
这样一个巨大的变化会对法国在广泛领域的政策产生深远的影响，从欧盟的内部事务和经济到外交政策和欧洲的世界角色。,内部事务和经济,"Such a sea change would have profound implications for French policy in a wide range of areas, from the EU's internal affairs and economy to foreign policy and Europe's role in the world.",Internal affairs and the economy,0,,
这在今天尤其重要，如果美国没有成为两国制的热情支持者，它就会落后于形势的发展，并损害其自身在中东的利益。,两国制,"This is especially important today, and if the United States does not become an enthusiastic supporter of the two-state system, it will fall behind the curve and harm its own interests in the Middle East.",Two-state system,0,,
这一部分是因为欧盟对待这些国家没有象对以前加入的成员国那样慷慨。,对以前加入的成员国,That is partly because the EU has been less generous to them than it was to previous members.,For former member states,1,,states
一年一度的美韩联合军演,美韩联合军演,Annual joint military exercises between the U.S. and South Korea,Us-south Korea joint military exercises,0,,
近一个世纪前，一战结束时，凯恩斯曾经发出过直至今日仍有重大意义的警告。,今日仍有重大意义的警告,"Almost a century ago, at the end of the first World war, Keynes issued a warning that is still relevant today.",There are still significant warnings today,1,relevant,significant warnings
该国如此活跃值得注意，因为在沙特等其他海湾国家，对移民的政策通常是相当愚昧保守的。,沙特等其他海湾国家,"The country's activity is notable because policies on immigration in other Gulf states, such as Saudi Arabia, are often rather benighted.",Saudi Arabia and other Gulf states,0,,
认为汇率升值会减少一国贸易盈余的观点是错误的，因为在全球一体化的经济中，国内投资会随汇率的升值而下降。,全球一体化的经济,"It is wrong to believe that an appreciating exchange rate reduces a country's trade surplus, because in a globally integrated economy, domestic investment falls as the exchange rate rises.",A globally integrated economy,0,,
这些极端党派的政纲,这些极端党派,The platforms of these extreme parties,These extreme parties,0,,
自从那场危机爆发以来，机遇接踵而至，以政府无法给出结论及做出决定的形式呈现，减少了人们对未来前景的忧虑。,人们对未来前景的忧虑,"Since the crisis, opportunities have opened up in the form of government inability to draw conclusions and make decisions, reducing anxiety about future prospects.",People are worried about the future prospects,1,,People
自2月履新以来，他赢得了令人瞩目的41%的支持率，是最接近的对手的两倍。,令人瞩目的41%的支持率,"Since taking office in February, he has won an impressive 41% of the vote, double that of his nearest rival.",An impressive 41 percent approval rating,0,,
而欧盟也自顾不暇，因为它们既头痛于如何处理竞争力下降的问题，又为如何支付那些人们自以为应得的福利而苦恼。,竞争力下降的问题,"And the EU has its hands full, struggling both to deal with its loss of competitiveness and to pay for the benefits that people think they deserve.",The problem of declining competitiveness,1,,The problem of
目前的知识产权制度是不可持续的，因为二十一世纪的全球经济至少在两个关键方面与二十世纪经济有所不同。,二十一世纪的全球经济,The current intellectual property regime is unsustainable because the 21st century global economy is different from the 20th century economy in at least two key ways.,The global economy in the twenty-first century,0,,
法国制度的捍卫者用劳动力成本统计数字为依据为这一行为开脱，以证明法国于其主要欧洲贸易伙伴并没有什么区别。,法国制度的捍卫者,Defenders of the French system justify this by pointing to labour-cost statistics to show that France is no different from its main European trading partners.,Defender of the French system,0,,
此人还同俄罗斯，乌克兰以及白俄罗斯方面签订了大量军火协议，最近就订购了一批坦克、军用飞机以及一艘潜艇。,坦克、军用飞机以及一艘潜艇,"He has also signed numerous face-to-face arms deals with Russia, Ukraine and Belarus, recently ordering tanks, military aircraft and a submarine.","Tanks, military aircraft and a submarine",0,,
正如我大多数的同胞一样，他们靠每日不足1美元存活，这就意味着他们无法享受自来水，卫生条件以及生活用电。,卫生条件以及生活用电,"Like most of my countrymen, they survive on less than $1 a day, which means they have no access to running water, sanitation, or electricity.",Sanitary conditions and electricity for domestic use,1,,conditions;for domestic use
正如埃及和其他地区的事件所表明的，对于本世纪信息革命对实力的影响，我们的理解才刚刚开始。,本世纪信息革命,"As events in Egypt and elsewhere show, we are only just beginning to understand the impact of this century's information revolution on power.",Information revolution in this century,0,,
所有可能的情形中最糟糕的情形,所有可能的情形,The worst of all possible scenarios,All possible scenarios,0,,
无论如何，就新晋美国毕业生对债务的看法而言，你必须置身于偿还学生贷款的背景,新晋美国毕业生对债务的看法,"Anyway, in terms of how new American graduates view debt, you have to be in the context of paying off student loans",What new American graduates think about debt,0,,
无论如何，如果不存在任何这样的机制，最终导致上一次经济危机的趋势，很有可能还会导致新的危机。,上一次经济危机的趋势,"In any case, without any such mechanism, the trends that led to the last economic crisis are likely to lead to a new one.",Trends from the last economic crisis,0,,
承认信用质量的多样性是退回19世纪一步，与此同时，也是迈向更多市场导向、更少扭曲的货币政策的一步。,信用质量的多样性,"Recognising the diversity of credit quality is a step back to the 19th century and, at the same time, towards a more market-oriented and less distorted monetary policy.",Diversity of credit quality,0,,
所以，当伊朗与西方的争议加剧之时，认识到伊朗不透明的政治制度内部正在进行的权力转移是重要的。,伊朗不透明的政治制度内部,"So, as Iran's dispute with the West intensifies, it is important to recognize the power shift taking place within Iran's opaque political system.",Inside Iran's opaque political system,0,,
我们去年又在上述两个城市进行了相同的问卷调查，并在今年一月召开的美国经济学会年会上发表了研究成果。,今年一月召开的美国经济学会年会,We conducted the same survey in both cities last year and presented the results at the annual meeting of the American Economic Association in January.,The annual meeting of the American Economic Association in January,0,,
当然，其中不少是包括这个国家厚重的历史、丰富的考古遗址、碧蓝的天空和水晶般的海水的。,碧蓝的天空和水晶般的海水,"Of course, many of them include the country's rich history, rich archaeological sites, turquoise skies and crystalline waters.",Blue sky and crystal water,0,,
当法国在2001年制定法律，要求上市公司披露其主管的薪金报酬以来，各个报纸就大肆谴责那些贪得无厌的老板们。,那些贪得无厌的老板们,"When France enacted a law in 2001 requiring listed companies to disclose the pay of their executives, newspapers railed against acquisitive bosses.",The greedy bosses,0,,
希腊的欧元区伙伴国可以如此行事数十年，甚至援助西班牙，但若更大的经济体出现问题，这一系统必将崩溃。,希腊的欧元区伙伴国,"Greece's euro zone partners could do this for decades, even bailing out Spain, but the system would collapse if larger economies faltered.",Greece's eurozone partners,0,,
尽管导致收入不断集中的链条并没有改变，但现在借钱越来越困难了，因此，再出现一次枯荣循环的可能性很低。,收入不断集中的链条,"Although the chain that led to the concentration of income has not changed, it is now harder to borrow money, so the likelihood of another boom-bust cycle is low.",A chain of increasing income concentration,1,,increasing
就在上个月，一名澳大利亚橄榄球运动员被处以罚款，禁赛，同时在媒体的广泛负面报道下承受了巨大的公众压力。,媒体的广泛负面报道,"Just last month, an Australian rugby player was fined, banned and under intense public pressure amid widespread negative media coverage.",Widespread negative coverage in the media,0,,
对某些参与者来说，与老一辈金融家相比，收藏当代艺术品展示了融资是如何成为更具有创造性的过程。,老一辈金融家,"For some participants, collecting contemporary art shows how financing has become a more creative process than older generations of financiers.",The old financiers,1,,generations of
那些现在的日收入不足2美金的人,那些现在的日收入,Those who currently earn less than $2 a day,The current daily income,0,,
恰当的的教育、技能和就业机会,教育、技能和就业机会,"The right education, skills and job opportunities","Education, skills and job opportunities",0,,
如果我们认识到事情的轻重缓急，就会从这次令人毛骨悚然的水灾中吸取教训，以环境上可持续的方式实现城市化。,这次令人毛骨悚然的水灾,"If we understand our priorities, we will learn from this horrific flood and urbanise in an environmentally sustainable way.",This terrible flood,0,,
在欧洲，白俄罗斯是最后一个独裁国家，集体农庄在那里依然存在，其元首卢卡申科当年就是某集体农庄的领导。,某集体农庄的领导,"In Belarus, the last dictatorship in Europe, collective farms still exist. Its president, Alexander Lukashenka, was the head of one.",The leader of a collective farm,0,,
在欧洲银行家和某些政府看来，美国当前修改对外国银行附属机构在美经营态度的做法凸显了上述趋势的势在必行。,欧洲银行家和某些政府,"For European bankers and some governments, the current revision of U.S. attitudes toward foreign bank affiliates operating in the U.S. underscores the imperative.",European bankers and certain governments,0,,
在某种程度上，这是一个生死攸关的问题，在更普遍意义上，它决定了我们是否能实现生活中的成就与满足。,一个生死攸关的问题,"To some extent, it is a matter of life and death, and in a more general sense, it determines whether we are able to achieve fulfillment and satisfaction in life.",A matter of life and death,0,,
在政治上，欧盟和英国都将从紧密合作中受益，因为任何一方都无法摆脱困扰本地区的众多问题。,本地区的众多问题,"Politically, both the EU and the UK would benefit from working closely together, as neither side can escape the multitude of problems plaguing the region.",The region's many problems,0,,
在接下来的日子里，成千上万的突尼斯人聚集在市中心，庆祝突尼斯终于摆脱了老态龙钟的布尔吉巴导致的经济停滞和动荡。,老态龙钟的布尔吉巴导致的经济,"In the days that followed, tens of thousands of Tunisians gathered in the city center to celebrate Tunisia's emergence from the economic stagnation and turmoil caused by the aging Bourguiba.",The senile Bourguiba led to the economy,0,,
在与新教竞争这个问题上，过去两任教皇的一个重要特征是他们宣福的人的地理分布重心开始移出传统重镇欧洲。,他们宣福的人的地理,"In competing with Protestantism, an important feature of the last two popes was that the geographical distribution of the people they beatified began to shift away from the traditional centers of Europe.",They beatify the geography of the people,0,,
在2009年2月实施刺激计划后，市场下滑的趋势开始减速，价格在3月份稳定下来。,市场下滑的趋势,"After the stimulus package was implemented in February 2009, the market's decline began to decelerate and prices stabilized in March.",The downward trend of the market,1,,trend
印度在20世纪五六十年代经历过大量专业人员的外流，当时，印度的工作环境相当恶劣。,20世纪五六十年代,"India experienced an exodus of professionals in the 1950s and '60s, when working conditions in India were quite harsh.",The 1950s and 1960s,0,,
几千年来食盐一直是一种战略物资，很多国家为争夺盐矿而交战，因为盐是保存肉类的唯一方法。,保存肉类的唯一方法,"Salt has been a strategic commodity for thousands of years, and many countries have fought over salt mines because salt is the only way to preserve meat.",The only way to preserve meat,0,,
全世界，每四名五岁以下儿童就有一人发育不良，这表明长期营养不良造成了常常是不可逆转的生理和认知伤害。,生理和认知伤害,"Worldwide, one in four children under the age of five is stunted, indicating that chronic malnutrition causes physical and cognitive damage that is often irreversible.",Physical and cognitive damage,0,,
光是在欧洲，就至少有40个潜在的苏格兰寻求以某种方式从现在所处的国家独立。,现在所处的国家,"In Europe alone, there are at least 40 potential Scots seeking some form of independence from the country they are now in.",The country I'm in now,0,,
但在这种情况下，你会被一大堆看似合理的解释淹没，陷入选择困难，最终消磨掉了所有决心。,一大堆看似合理的解释,"But in this case, you're swamped with plausible explanations, Mired in choice difficulties, and ultimately wear away any resolve.",A lot of plausible explanations,1,,A lot of
以色列指责哈马斯需对此事负责，在约旦河西岸抓捕了数百名哈马斯成员，但从未解释这一指控的理由。,数百名哈马斯成员,"Israel blamed Hamas for the attack and arrested hundreds of its members in the West Bank, but never explained the rationale for the charge.",Hundreds of Hamas members,0,,
他的年薪是430万欧元，退休奖金1300万欧元，养老金220万欧元，还有价值大约1亿730万欧元的期权。,价值大约1亿730万欧元的期权,"He will receive an annual salary of 4.3 million euros, a retirement bonus of 13 million euros, a pension of 2.2 million euros and options worth about 103 million euros.",Options worth around €107.3 million,0,,
他是一位知名的新保守派人物，对于其远景设计合理性具有坚定不移的信心，在我看来就像是一个民主的布尔什维克。,其远景设计合理性,"He was a well-known neoconservative figure with an unwavering belief in the soundness of his vision, and seemed to me like a democratic Bolshevik.",Its vision design is reasonable,1,,design
他3岁的孩子虽然和其他30万名儿童一样在饮用了掺假奶粉后得病，但经过治疗后幸运地迅速痊愈了。,他3岁的孩子,"His 3-year-old child, like 300,000 others who fell ill after drinking adulterated milk powder, recovered quickly after treatment.",His 3-year-old,1,,child
从现在起到明年1月20日就职，他需要磨砺他的政策。,明年1月20日,"Between now and his inauguration on January 20th, he needs to hone his policies.",January 20th of next year,1,,of next year
今年，被迫流离失所的人数达到了历史新高，联合国也将在9月19日召开峰会讨论这个问题。,被迫流离失所的人数,"This year, the number of people forcibly displaced has reached a record high, and the United Nations will hold a summit on the issue on September 19.",The number of people forcibly displaced,0,,
于是，在这个夭折的解决方案提出十天后，欧元集团改变思路，采取了他们此前竭力避免的方法。,这个夭折的解决方案,"So, ten days after the abortive solution was proposed, the Eurogroup reversed course and took the approach they had tried so hard to avoid.",This abortive solution,0,,
"事实上，研究表明如果所有育龄妇女都能接受中学教育，那么五岁以前死亡的儿童人数每年将下降约350,000人。",所有育龄妇女,"In fact, studies show that if all women of childbearing age had access to secondary education, the number of children dying before the age of five would fall by about 350,000 per year.",All women of childbearing age,0,,
中印两国一直在全球各地往返奔波，签署在经济上和政治上都是成本巨大的协议来试图锁定新的产油国的产油。,中印两国,"The two countries have been criss-crossing the globe, signing costly deals, both economically and politically, to try to lock up oil from new producers.",China and India,1,,China and India
两者相加，拥有远超600欧元的借贷能力，而这一能力将随着对葡萄牙和爱尔兰贷款得到偿还而逐年增加。,葡萄牙和爱尔兰贷款,"Together, they have a borrowing capacity of well over €600, which will increase each year as loans to Portugal and Ireland are repaid.",Loans to Portugal and Ireland,0,,
不幸的是，近几年来全权委托资金已经在很大程度上接管了整个系统，已经占到了几大机构资金来源的90％以上。,几大机构资金来源,"Unfortunately, discretionary funding has largely taken over the system in recent years, and now accounts for more than 90 percent of the major institutions' funding.",Several major institutional funding sources,1,,Several;sources
下一步是评估我们应该期望这一新现实带来哪些东西，以及形成哪些衡量成功的新指标。,哪些衡量成功的新指标,The next step is to assess what we should expect from this new reality and to develop new measures of success.,New measures of success,0,,
9%，这按照过去的标准而言是软弱的，但是对于受伤的德国情绪而言却是大有希望的宽慰。,受伤的德国情绪,"That is weak by past standards, but a promising relief to the wounded German mood.",A wounded German mood,0,,
在一个免税账户中的投资每十年实际价值,在一个免税账户中的投资,The real value of investments in a tax-free account every ten years,Investments in a tax-free account,0,,
19世纪，伴随欧洲人口从世界总人口的1/5增长到1/4，数百万人离开自己的祖国奔赴其他大陆。,世界总人口,"In the 19th century, as Europe's population grew from a fifth to a quarter of the world's total, millions of people left their homeland for other continents.",World population,0,,
除了这些国家以及其他国家所作的选择外，美国自身的选择对于决定美国面对何种未来也非常重要。,美国自身的选择,"In addition to the choices made by these and other nations, the choices made by the United States itself are important in determining what kind of future the United States faces.",America's own choice,0,,
鉴于塞尔维亚政治不稳定，他们质疑短期推迟所带来的损害，尽管大多数是自我造成的。,短期推迟所带来的损害,"Given Serbia's political instability, they question the damage done by short-term delays, though most are self-inflicted.",The damage caused by short-term delays,0,,
通过对这些数据进行适当的调整和处理，我们可以对以上城市的失业状况做出测算并由此推算全国的真实失业率。,全国的真实失业率,"By properly adjusting and processing these data, we can estimate the unemployment situation in these cities and thus calculate the true national unemployment rate.",The true national unemployment rate,0,,
这样，植根于一个可展示效果的局部行为，将产生一套碳定价的方式，建立一种自下而上的国际合作关系。,国际合作关系,"In this way, local actions, rooted in a demonstrable effect, will produce a set of carbon pricing approaches, creating a bottom-up international partnership.",International cooperative relations,0,,
这些国家在经济社会，科技上获得了巨大成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,全球性的领导力量,"These countries have achieved great economic, social, and technological success, and are emerging as regional, if not global, leaders in the 21st century.",Global leadership,0,,
他在意识形态方面的同路人,意识形态方面,His fellow ideologues,Ideological aspect,1,,aspect
这一趋势反映出对当前外交僵局的失望，公平地说，受到指责的应该是以色列而不是巴勒斯坦。,对当前外交僵局的失望,"This trend reflects frustration with the current diplomatic impasse, and it is fair to say that the Israelis rather than the Palestinians are to blame.",Frustration with the current diplomatic impasse,0,,
这一规划貌不惊人，因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,非确实的行动,"The plan is unimpressive, since it basically commits countries to more talks rather than actual action.",Inconclusive action,0,,
中东丰富的石油和天然气储备,丰富的石油和天然气储备,Rich oil and gas reserves in the Middle East,Rich oil and gas reserves,0,,
近年来虽然一直谣传穆巴拉克的身体状况十分糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,穆巴拉克的身体状况,"Although rumors had swirled in recent years that Mubarak was in dire health, they were not officially confirmed until November 2003, when it was no longer possible to hide.",Mubarak's condition,1,,condition
希腊有效吸收的欧盟现代化资金,欧盟现代化资金,Eu modernization funds effectively absorbed by Greece,Eu modernization fund,0,,
过去两个世纪以来，民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人也认为他们主要的义务应当面对国民。,人们愿意为之牺牲的想象共同体,"For the past two centuries, the nation state has been an imagined community for which people are willing to die, and most leaders believe their primary obligation is to their citizens.",An imaginary community for which people are willing to die,0,,
贫困阶层相当顺服，他们乐意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,自身卑微的地位,"The poor are quite obedient, they are happy to accept their low status, content with the status quo, even though life is hard, they do not complain.",His humble position,0,,
许多非洲国家的经济增长率一般都会超过5%，而实现这一点的关键则是更有力的非洲人领导和更可靠的政府管治。,许多非洲国家的经济增长率,"Many African countries are typically growing at more than 5 percent, and the key to that is stronger African leadership and more reliable governance.",Economic growth rates in many African countries,1,,Economic
1941年和第二次世界大战,第二次世界大战,1941 and World War II,World War II,0,,
自二战以来，拉丁美洲各国似乎成了货币政策的实验室，尝试过不计其数的汇率制度，其中有些效果尚可，大多非常失败。,货币政策的实验室,"Since the second world war, Latin America has seemed to be a laboratory for monetary policy, experimenting with countless exchange-rate regimes, some of which worked well, most of which failed spectacularly.",The laboratory of monetary policy,0,,
而这也是当今欧洲所缺乏的，因为政治领导人都无法为自己的人民描绘一个鼓舞人心和前瞻性的远景。,一个鼓舞人心和前瞻性的远景,"And that is what is lacking in Europe today, where political leaders are unable to paint an inspiring and forward-looking vision for their people.",An inspiring and forward-looking vision,0,,
结果在本财政年度，日本政府税收占总支出的比例下降到50%以下，这对战后的日本来说尚属首次。,日本政府税收占总支出的比例,"As a result, government taxes as a share of total spending fell below 50 percent this fiscal year for the first time in postwar Japan.",Japanese government taxes as a percentage of total spending,0,,
经过13年的谈判、推迟以及犹豫，联合国大会将在本月对一项全面暂停死刑提议进行投票。,13年的谈判,"After 13 years of negotiations, delays and dithering, the United Nations General Assembly will vote this month on a proposed total moratorium on the death penalty.",13 years of negotiations,0,,
经济实力将成为世界政治格局中取胜的关键因素，很多人认为这种变化将会开启由日德两国主导的新世界。,由日德两国主导的新世界,"Economic power will become the key to victory in the world political landscape, and many believe this change will usher in a new world dominated by Japan and Germany.",A new world dominated by Japan and Germany,0,,
第一项令人瞩目的成功发生在年初，吉尼斯世界纪录为24小时最大规模药物捐赠设立了一条记录。,第一项令人瞩目的成功,"The first notable success came earlier this year, when Guinness World Records set a record for the largest drug donation in 24 hours.",The first notable success,0,,
饮水、卫生设施、基本医疗保健和教育,基本医疗保健和教育,"Water, sanitation, basic health care and education",Basic health care and education,0,,
直到1913年，参议员还由各州立法机构选定，而不是由选民直接选出。,各州立法机构,"Until 1913, senators were chosen by state legislatures rather than by voters.",State legislatures,0,,
当前对商业地产税限制的第13号州宪法修正案的投票,商业地产税限制的第13号州宪法修正案,Current state constitutional Amendment 13 to limit commercial real estate taxes on the ballot,The 13th Amendment to the State Constitution restricting commercial real estate taxes,0,,
由古希腊悲剧，电视情景喜剧和新闻故事所带来的间接体验他人痛苦的体验，都在扩张道德范围方面扮演着极为重要的角色。,电视情景喜剧和新闻故事,"The indirect experience of the suffering of others, brought about by ancient Greek tragedies, television sitcoms and news stories, all play a vital role in expanding the moral sphere.",TV sitcoms and news stories,0,,
然而，改革所取得的进展并没有像帕乔里和其他一些人所希望的那么大、那么快。,改革所取得的进展,Yet progress has not been as big or as fast as Pachauri and others had hoped.,The progress of reform,1,,reform
民主党占多数席位使得工会势力占据上风，从而束缚住了亲自由贸易的奥巴马总统的手脚,亲自由贸易,"The Democratic majority has given the unions the upper hand, tying the hands of President Obama, who has personally invested in trade",Personal trade,0,,
然而如今，日本驾校却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,生源减少的困扰,"Now, however, driving schools in Japan are suffering from a decline in students that can't be explained by population decline alone.",The problem of declining enrollment,1,,The problem of
我最近在日内瓦召开的世界卫生大会,世界卫生大会,I recently convened the World Health Assembly in Geneva,World Health Assembly,0,,
"比如，美国医生短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的43%。",在职医生总数,"For example, the shortage of doctors in the U.S. could reach nearly 95,000 by 2025, or 43% of today's working doctors.",Total number of active doctors,1,,Total number of
比如在德国，若将养老金债务计入其中，则整体负债与国内生产总值之比将从目前的65%跃升为250%。,整体负债与国内生产总值之比,"In Germany, for example, if pension liabilities were included, overall debt would jump to 250 per cent of gross domestic product from 65 per cent today.",Overall debt to gross domestic product ratio,0,,
每年的12月1日是世界艾滋病日，它提醒我们这一问题，并激发全球关注。,每年的12月1日,World AIDS Day is celebrated on December 1 every year to remind us of the problem and to draw global attention to it.,It's on December 1st every year,0,,
数家庭财富之间的差距,数家庭财富,Count the difference between family wealth,Count family wealth,0,,
此外，巴斯德研究所即将进行为期五个月的停产翻修，在此期间将无法生产更多疫苗。,为期五个月的停产,"In addition, the Pasteur Institute is about to undergo a five-month suspension of production for renovation, during which it will not be able to produce any more vaccines.",A five-month suspension,0,,
正是在这一点上，美国与法国和德国有着本质的不同，而英国与美国却非常相似，他们都不信任国家，更不会依靠国家。,美国与法国和德国,"It is in this respect that the United States is fundamentally different from France and Germany, while the United Kingdom is very much like the United States in that they do not trust the state, much less rely on it.",The United States with France and Germany,0,,
非党派的国会预算办公室的预测,国会预算办公室,Projections by the nonpartisan Congressional Budget Office,Congressional Budget Office,0,,
来自世界上主要捕鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些以磷虾为生的生物。,那些以磷虾为生的生物,Representatives from the world's major fishing nations gathered in Australia this fall to discuss limits on krill catches to help the creatures that feed on them.,The ones that feed on krill,0,,
看似给予最不发达国家几乎免税的发达国家的市场准入,几乎免税的发达国家,Seemingly giving the least developed countries almost duty-free access to the markets of developed countries,Almost tax-free developed countries,0,,
更糟糕的是，2008年金融危机爆发后，发达国家的停滞不前的增长和高失业助长了采取更多保护主义措施的要求。,发达国家的停滞不前的增长和高失业,"To make matters worse, stagnant growth and high unemployment in developed countries in the wake of the 2008 financial crisis have fuelled demands for more protectionist measures.",Stagnant growth and high unemployment in the rich world,1,developed countries,the rich world
世界主义和跨文化的兄弟情谊,跨文化的兄弟情谊,Cosmopolitanism and cross-cultural brotherhood,Cross-cultural brotherhood,0,,
作为气候变化问题根源的化石燃料,气候变化问题根源,The fossil fuels at the root of the problem of climate change,The root causes of climate change,1,the problem of,causes of
无论是从当地还是从国际社会角度来看，耶路撒冷的状态仍是一个悬而未决的问题。,国际社会角度,"The status of Jerusalem remains an open question, both locally and internationally.",International community perspective,1,,community perspective
未来建筑业的崩溃和家庭财富的巨大损失,建筑业的崩溃和家庭财富,The collapse of future construction and the huge loss of household wealth,The collapse of construction and household wealth,0,,
我们这个从战争的灰烬中建立起来联盟，在一个日益不安全和多极化的世界上是一支维护和平与推进合作的力量。,一支维护和平与推进合作的力量,"Our alliance, forged from the ashes of war, is a force for peace and cooperation in an increasingly insecure and multipolar world.",A force for peace and cooperation,0,,
我们可以从一种最为保守的方式开始这种改变，即通过对我们所持有的教授头衔的意义进行再思考。,对我们所持有的教授头衔,"We can begin this change in the most conservative way, by rethinking the meaning of the professorship we hold.",For the professorship that we hold,0,,
我们不能忘记，在启蒙运动的曙光出现之前，在拥抱科学和自由之前，收入和生活水平在几百年里一直停滞不前。,收入和生活水平,"We must not forget that incomes and living standards stagnated for hundreds of years before the dawn of the Enlightenment, before the embrace of science and freedom.",Income and living standards,0,,
当缅甸在1997年加入东盟时，在整个地区只有21万名缅甸难民和寻求政治避难者。,21万名缅甸难民和寻求政治避难者,"When Burma joined ASEAN in 1997, there were only 210,000 Burmese refugees and asylum-seekers in the entire region.","210,000 Burmese refugees and asylum-seekers",0,,
当然，这些限制因素在几个世纪以前就已经存在，当时马尔萨斯和李嘉图还没有提出假说，但,这些限制因素,"Of course, these constraints existed centuries ago, before Malthus and Ricardo hypothesized, but",These limiting factors,1,,factors
与日本之间不断升级的问题所显示出来的,日本之间不断升级的问题,The escalating problems with Japan,Escalating problems between Japan,0,,
当然，生活在战区和失败国家的数百万绝望的人民别无选择，只能寻求富裕国家的庇护，不管这意味着多大的风险。,战区和失败国家的数百万绝望的人民,"Of course, millions of desperate people living in war zones and failed states have no choice but to seek refuge in rich countries, no matter how risky it means.",Millions of desperate people in war zones and failed states,0,,
当时德国总理默克尔拒绝为全欧洲的金融机构担保，声称各国的烂摊子该由各国自己内部处理。,全欧洲的金融机构,"Then German Chancellor Angela Merkel refused to guarantee financial institutions across Europe, saying it was up to each country to deal with its own mess.",Financial institutions across Europe,0,,
尽管这种观点可能有点夸张，但对于相信经济和社会进步的人来说，它也不无可取之处。,相信经济和社会进步的人,"While this view may be a bit of an exaggeration, it has merit for those who believe in economic and social progress.",Someone who believes in economic and social progress,0,,
对欧洲其他的大国来说，2008年1月份到2009年1月份的年化需求情况有所不同。,欧洲其他的大国,"For the other big European countries, the annualised picture of demand from January 2008 to January 2009 was different.",Other big countries in Europe,0,,
对政治职位上瘾总是令人担忧的，因为当领导人不再认识到权力限制的时候，民主就会变成专制。,权力限制的时候,"Addiction to political office is always a worry, because democracy becomes tyranny when leaders stop recognizing the limits of power.",When power is limited,0,,
实现这一目标需要实施一些与当前这些改革不一样的做法。,当前这些改革,Achieving this will require something different from the current reforms.,These current reforms,0,,
